fuel_type,seats,kms_driven,ownsership,transmission,manufacturing_year,mileage(kmpl),engine(cc),max_power(bhp),torque(Nm),price(in lakhs),insurance_validity_Comprehensive,insurance_validity_Third Party,insurance_validity_Third Party insurance,insurance_validity_Zero Dep,origin_country_Czech Republic,origin_country_France,origin_country_Germany,origin_country_India,origin_country_Japan,origin_country_South Korea,origin_country_Sweden,origin_country_United Kingdom,origin_country_United States
3,5.0,0.4925002605942858,4.0,1,-0.4571027681273633,-0.25006787319780244,0.572280319130429,0.572280319130429,-0.7505396518152403,5.8,False,False,True,False,False,False,True,False,False,False,False,False,False
3,5.0,-1.134115881373959,4.0,1,0.27555187030252987,-0.24385538007659316,-0.8718242484771994,-0.8718242484771994,0.42733043928236963,5.73,True,False,False,False,False,False,True,False,False,False,False,False,False
3,5.0,-1.4899931986989514,3.0,1,1.3745338279473696,-0.2327105439318782,-0.39447415768202343,-0.39447415768202343,0.5502449470906414,6.41,False,False,False,True,False,False,False,False,False,True,False,False,False
2,5.0,-0.10543424920287905,4.0,2,-1.556084725772203,-0.2547743073805368,1.8861984983393731,1.8861984983393731,-0.907273831890285,12.0,True,False,False,False,False,False,True,False,False,False,False,False,False
3,5.0,-0.6798183553331236,4.0,1,1.3745338279473696,-0.23154334825456008,-0.39447415768202343,-0.39447415768202343,0.5491539899207455,7.57,False,False,False,True,False,False,False,True,False,False,False,False,False
2,5.0,0.7792008269741855,4.0,2,0.27555187030252987,-0.25003022172434064,1.4209027027662975,1.4209027027662975,-0.5896234692555946,39.95,True,False,False,False,False,False,True,False,False,False,False,False,False
2,5.0,1.5983453023453271,3.0,2,-1.9224120449871496,-0.25006787319780244,1.5293913597652011,1.5293913597652011,-0.9047282651605278,12.0,False,False,True,False,False,False,True,False,False,False,False,False,False
2,5.0,0.5744147081314,4.0,1,-0.09077544891241672,-0.22894539658569074,0.3311944146884209,0.3311944146884209,0.8611677405109737,7.25,True,False,False,False,False,False,False,False,False,False,False,False,True
2,5.0,1.1887730646597563,4.0,1,1.008206508732423,-0.24626507437815315,1.4353678570328179,1.4353678570328179,2.1643160799516297,16.5,True,False,False,False,False,False,False,False,False,False,False,False,True
2,5.0,1.5983453023453271,4.0,1,0.27555187030252987,-0.22894539658569074,0.3311944146884209,0.3311944146884209,0.8611677405109737,7.75,True,False,False,False,False,False,False,False,False,False,False,False,True
2,5.0,2.3765325539479116,4.0,2,-0.09077544891241672,-0.22725108027990637,0.3311944146884209,0.3311944146884209,-0.7407210372861771,7.25,True,False,False,False,False,False,True,False,False,False,False,False,False
2,5.0,0.6277410134780613,4.0,2,1.3745338279473696,-0.23647569127806567,0.32878355564400086,0.32878355564400086,1.1537260882380584,11.24,False,False,False,True,False,False,False,True,False,False,False,False,False
3,5.0,1.157932275162033,4.0,1,-1.9224120449871496,-0.22627214196989764,-0.39447415768202343,-0.39447415768202343,0.6709775405591213,4.1,False,False,True,False,False,False,False,True,False,False,False,False,False
3,5.0,-0.20377254347118462,4.0,2,-0.09077544891241672,-0.2587277120940337,1.5366239368984613,1.5366239368984613,-0.9032736556006667,33.0,True,False,False,False,False,False,False,False,False,False,False,True,False
2,5.0,1.272776330609067,4.0,1,-0.09077544891241672,-0.207521708185884,-0.27152034641659933,-0.27152034641659933,-0.9247291466086195,6.07,False,True,False,False,False,False,False,True,False,False,False,False,False
3,5.0,-0.791303918431136,4.0,1,1.3745338279473696,-0.22638509639028329,-0.39447415768202343,-0.39447415768202343,0.6709775405591213,7.75,False,False,True,False,False,False,False,True,False,False,False,False,False
3,5.0,-1.4324892565278973,4.0,1,-0.09077544891241672,-0.23948780915501566,-0.39447415768202343,-0.39447415768202343,0.5502449470906414,5.75,True,False,False,False,False,False,False,False,False,True,False,False,False
2,5.0,0.36819508645671506,4.0,1,0.6418791895174764,-0.21463783667017833,0.3311944146884209,0.3311944146884209,-0.7589036567844422,7.61,False,False,False,True,False,False,False,False,True,False,False,False,False
3,5.0,2.1393492711041975,4.0,1,-0.09077544891241672,-0.230074940789547,-0.39447415768202343,-0.39447415768202343,-0.787086717006753,5.02,False,False,False,True,False,False,False,True,False,False,False,False,False
3,5.0,-0.8796896073236822,4.0,1,-0.09077544891241672,-0.230074940789547,-0.39447415768202343,-0.39447415768202343,-0.787086717006753,5.59,False,False,True,False,False,False,False,True,False,False,False,False,False
3,5.0,0.0010135753716008055,4.0,1,-1.9224120449871496,4.1962322793884494,-1.3781046478054164,-1.3781046478054164,-0.735084425241715,2.9,True,False,False,False,False,False,False,False,False,True,False,False,False
3,5.0,-1.1519732309370496,4.0,2,1.008206508732423,-0.2327105439318782,-0.39447415768202343,-0.39447415768202343,0.5502449470906414,6.83,False,True,False,False,False,False,False,False,False,True,False,False,False
2,5.0,0.6153719318999571,4.0,1,0.27555187030252987,-0.22578267281489325,0.08528679215757266,0.08528679215757266,0.6751595430437223,5.75,False,False,True,False,False,False,False,False,False,True,False,False,False
2,5.0,-0.3266442147768559,4.0,2,0.6418791895174764,-0.23278584687880197,1.5293913597652011,1.5293913597652011,-0.903637307990632,29.5,False,False,True,False,False,False,True,False,False,False,False,False,False
2,5.0,0.6972863794370713,4.0,1,0.6418791895174764,-0.21915601348560332,-0.27152034641659933,-0.27152034641659933,-0.7772681024776898,7.5,True,False,False,False,False,False,False,True,False,False,False,False,False
2,5.0,0.4105858130571717,4.0,2,0.27555187030252987,-0.24325295650120313,1.8861984983393731,1.8861984983393731,-0.907273831890285,37.5,True,False,False,False,False,False,True,False,False,False,False,False,False
3,5.0,-0.6543020049253125,4.0,1,0.27555187030252987,-0.23289880129918758,0.244403489089298,0.244403489089298,0.9391711781585308,6.8,True,False,False,False,False,False,False,True,False,False,False,False,False
3,5.0,-0.16281531970262753,4.0,2,0.6418791895174764,-0.23700281190653194,-0.39447415768202343,-0.39447415768202343,0.5491539899207455,6.75,True,False,False,False,False,False,False,True,False,False,False,False,False
2,5.0,0.12388524667727206,4.0,1,0.6418791895174764,-0.21915601348560332,-0.27152034641659933,-0.27152034641659933,-0.7772681024776898,8.75,False,False,True,False,False,False,False,True,False,False,False,False,False
3,5.0,0.8611152745112995,4.0,2,-0.8234300873423098,-0.2428764417665844,0.32878355564400086,0.32878355564400086,-0.7249021583226866,6.15,False,False,False,True,False,False,False,False,True,False,False,False,False
3,5.0,-1.128258998375055,4.0,1,1.008206508732423,-0.23154334825456008,-0.39447415768202343,-0.39447415768202343,0.5491539899207455,7.14,True,False,False,False,False,False,False,True,False,False,False,False,False
2,5.0,0.08292802290871498,4.0,1,-0.09077544891241672,-0.21614389560865332,-0.27152034641659933,-0.27152034641659933,-0.7772681024776898,7.95,True,False,False,False,False,False,False,True,False,False,False,False,False
3,5.0,-0.12492988771671223,4.0,1,-1.9224120449871496,-0.24739461858200937,0.32878355564400086,0.32878355564400086,-0.726720420272513,4.53,True,False,False,False,False,False,False,False,True,False,False,False,False
3,5.0,0.3291218949815116,4.0,1,-0.8234300873423098,4.1962322793884494,-3.0825819922104136,-3.0825819922104136,-0.9174560988093134,4.26,False,False,True,False,False,False,False,False,False,True,False,False,False
3,5.0,0.5022480798512025,4.0,1,0.6418791895174764,-0.23948780915501566,-0.39447415768202343,-0.39447415768202343,0.5502449470906414,5.15,False,True,False,False,False,False,False,False,False,True,False,False,False
3,5.0,0.01641349150857827,4.0,2,-1.1897574065572565,-0.2428764417665844,0.32878355564400086,0.32878355564400086,-0.7249021583226866,6.0,False,False,True,False,False,False,False,False,True,False,False,False,False
3,5.0,-0.6175224179811483,3.0,2,0.27555187030252987,-0.23948780915501566,-0.39447415768202343,-0.39447415768202343,0.5502449470906414,5.43,False,False,True,False,False,False,False,False,False,True,False,False,False
2,5.0,-0.4495158860825271,3.0,2,0.27555187030252987,-0.22600858165566448,1.5293913597652011,1.5293913597652011,2.475420699566945,34.5,True,False,False,False,False,False,True,False,False,False,False,False,False
3,5.0,-1.27373905720097,4.0,1,0.27555187030252987,-0.2319951659361026,-0.39447415768202343,-0.39447415768202343,0.5491539899207455,4.92,True,False,False,False,False,False,False,True,False,False,False,False,False
2,5.0,0.6972863794370713,4.0,1,-1.9224120449871496,-0.22442721977026578,-0.27152034641659933,-0.27152034641659933,-0.9247291466086195,4.1,True,False,False,False,False,False,False,True,False,False,False,False,False
3,5.0,-0.4310441781629079,4.0,1,-0.4571027681273633,-0.2406173533588719,-0.3896524395931833,-0.3896524395931833,0.6757050216286702,5.25,True,False,False,False,False,False,False,False,True,False,False,False,False
3,5.0,0.3696285892886146,3.0,1,-1.1897574065572565,-0.24513553017429687,0.32878355564400086,0.32878355564400086,-0.7249021583226866,5.55,False,False,True,False,False,False,False,False,True,False,False,False,False
2,5.0,0.7382436032056283,4.0,2,-1.556084725772203,-0.24408128891736436,1.464298165565859,1.464298165565859,2.2315917720952103,14.5,True,False,False,False,False,False,True,False,False,False,False,False,False
3,5.0,1.9260030924937839,4.0,1,0.27555187030252987,-0.23154334825456008,-0.39447415768202343,-0.39447415768202343,0.5491539899207455,6.0,True,False,False,False,False,False,False,True,False,False,False,False,False
3,5.0,0.16484247044582914,4.0,2,0.6418791895174764,-0.24212341229734688,-0.3896524395931833,-0.3896524395931833,-0.7769044500877246,7.5,False,False,False,True,False,False,False,False,True,False,False,False,False
2,5.0,2.1717464351051263,4.0,1,-0.8234300873423098,-0.2218292681013964,0.008139302736130075,0.008139302736130075,0.280960352321336,5.25,False,False,False,True,False,False,False,False,True,False,False,False,False
3,5.0,0.2732562417611997,4.0,1,0.6418791895174764,-0.2176499545471283,-1.361228634494476,-1.361228634494476,-0.8521804948105419,3.52,False,False,False,True,False,False,False,True,False,False,False,False,False
3,5.0,1.0300638225565977,3.0,1,-0.09077544891241672,-0.23948780915501566,-0.39447415768202343,-0.39447415768202343,0.5502449470906414,4.4,False,False,True,False,False,False,False,False,False,True,False,False,False
2,5.0,1.7972745381892088,4.0,1,-0.09077544891241672,-0.20371890936623466,-0.27152034641659933,-0.27152034641659933,0.4076932102242434,6.06,False,True,False,False,False,False,False,True,False,False,False,False,False
3,5.0,0.02145123003211079,4.0,1,-0.4571027681273633,-0.2428764417665844,-0.39206329863760336,-0.39206329863760336,-0.7805409739873777,4.96,True,False,False,False,False,False,False,False,True,False,False,False,False
3,5.0,-1.268660361453669,4.0,2,1.3745338279473696,-0.22860653332453387,-0.8742351075216195,-0.8742351075216195,0.280960352321336,6.1,True,False,False,False,False,False,False,True,False,False,False,False,False
3,5.0,0.97010244695943,4.0,1,-0.8234300873423098,-0.2406173533588719,-0.39447415768202343,-0.39447415768202343,0.5496994685056934,5.45,False,False,False,True,False,False,False,False,False,True,False,False,False
2,5.0,-0.03920641836912225,4.0,1,-1.9224120449871496,-0.22442721977026578,-0.27152034641659933,-0.27152034641659933,-0.9247291466086195,4.2,True,False,False,False,False,False,False,True,False,False,False,False,False
3,5.0,-0.5314303336196413,4.0,1,0.6418791895174764,-0.2406173533588719,-0.39447415768202343,-0.39447415768202343,0.5496994685056934,5.6,False,True,False,False,False,False,False,False,False,True,False,False,False
3,5.0,-1.5975059110914136,4.0,1,1.3745338279473696,-0.23154334825456008,-0.39447415768202343,-0.39447415768202343,0.5491539899207455,7.55,False,False,False,True,False,False,False,True,False,False,False,False,False
3,5.0,0.5334574843628429,4.0,1,-1.1897574065572565,-0.2406173533588719,-0.39447415768202343,-0.39447415768202343,0.5496994685056934,5.5,True,False,False,False,False,False,False,False,False,True,False,False,False
3,5.0,-0.5723875573881984,4.0,1,-0.09077544891241672,4.1962322793884494,-1.276848567939773,-1.276848567939773,-0.9172742726143308,5.05,True,False,False,False,False,False,False,True,False,False,False,False,False
2,5.0,1.6802597498824412,4.0,1,-0.8234300873423098,-0.22578267281489325,0.08528679215757266,0.08528679215757266,0.6751595430437223,5.95,True,False,False,False,False,False,False,False,False,True,False,False,False
3,5.0,0.7792008269741855,3.0,1,0.6418791895174764,-0.2204738150567689,-0.8742351075216195,-0.8742351075216195,0.280960352321336,3.4,True,False,False,False,False,False,False,True,False,False,False,False,False
3,5.0,1.3116447359654275,4.0,1,1.3745338279473696,-0.24652863469238626,0.244403489089298,0.244403489089298,0.9393530043535134,7.95,True,False,False,False,False,False,False,True,False,False,False,False,False
2,5.0,1.516430854808213,3.0,1,0.27555187030252987,-0.207521708185884,-0.27152034641659933,-0.27152034641659933,-0.9247291466086195,5.9,True,False,False,False,False,False,False,True,False,False,False,False,False
2,5.0,1.7529178648478616,4.0,1,-0.09077544891241672,-0.21463783667017833,0.3311944146884209,0.3311944146884209,-0.7589036567844422,7.15,False,False,False,True,False,False,False,False,True,False,False,False,False
2,5.0,-0.2856869910082988,4.0,2,1.008206508732423,-0.2632082374359968,1.4209027027662975,1.4209027027662975,-0.9029100032107014,39.5,False,False,True,False,False,False,True,False,False,False,False,False,False
3,5.0,1.4746954437880533,4.0,1,-0.4571027681273633,4.1962322793884494,-3.0825819922104136,-3.0825819922104136,-0.9174560988093134,4.21,False,True,False,False,False,False,False,False,False,True,False,False,False
3,5.0,-0.0920412370305609,4.0,1,0.6418791895174764,-0.230074940789547,-0.39447415768202343,-0.39447415768202343,-0.787086717006753,6.66,False,False,False,True,False,False,False,True,False,False,False,False,False
3,5.0,1.4755145882634244,4.0,1,-1.556084725772203,-0.24660393763931,0.5554043058194884,0.5554043058194884,-0.7176291105233805,4.65,True,False,False,False,False,False,False,False,False,True,False,False,False
3,5.0,-0.015574100254664814,4.0,1,-0.4571027681273633,-0.23342592192765382,-0.8742351075216195,-0.8742351075216195,0.28077852612635334,4.11,False,True,False,False,False,False,False,True,False,False,False,False,False
3,5.0,-0.8181308999995409,4.0,2,1.3745338279473696,-0.24626507437815315,-0.3896524395931833,-0.3896524395931833,0.6709775405591213,8.5,True,False,False,False,False,False,False,False,True,False,False,False,False
3,5.0,2.1312806980217918,4.0,1,-0.8234300873423098,4.1962322793884494,-3.0825819922104136,-3.0825819922104136,-0.9174560988093134,4.14,False,True,False,False,False,False,False,False,False,True,False,False,False
3,5.0,2.373624591060344,4.0,1,-1.556084725772203,-0.22638509639028329,-0.39447415768202343,-0.39447415768202343,0.6709775405591213,3.84,False,True,False,False,False,False,False,True,False,False,False,False,False
3,5.0,0.22165013981281784,4.0,1,0.27555187030252987,-0.24099386809349066,-0.39206329863760336,-0.39206329863760336,-0.780359147792395,4.3,True,False,False,False,False,False,False,False,True,False,False,False,False
2,5.0,2.048874763799455,4.0,1,-1.1897574065572565,-0.2127552629970846,0.3311944146884209,0.3311944146884209,-0.7589036567844422,5.75,True,False,False,False,False,False,False,False,True,False,False,False,False
3,5.0,-0.36760143854541294,4.0,2,0.27555187030252987,-0.24852416278586562,-0.39206329863760336,-0.39206329863760336,-0.780359147792395,5.5,True,False,False,False,False,False,False,False,True,False,False,False,False
2,5.0,-0.03994364839695628,4.0,1,1.3745338279473696,-0.21652041034327207,0.3191401194663205,0.3191401194663205,1.1246338970408343,13.9,False,False,True,False,False,False,False,False,False,True,False,False,False
3,5.0,-1.0229170188423262,4.0,2,0.27555187030252987,-0.23948780915501566,-0.39447415768202343,-0.39447415768202343,0.5502449470906414,5.95,True,False,False,False,False,False,False,False,False,True,False,False,False
2,5.0,1.68030070710621,4.0,2,-1.1897574065572565,-0.2547743073805368,1.8861984983393731,1.8861984983393731,2.109586395261852,11.75,True,False,False,False,False,False,True,False,False,False,False,False,False
3,5.0,-0.9000453475366551,4.0,1,-0.4571027681273633,-0.24099386809349066,-0.39206329863760336,-0.39206329863760336,-0.780359147792395,4.5,True,False,False,False,False,False,False,False,True,False,False,False,False
3,5.0,0.7382436032056283,4.0,1,-0.09077544891241672,-0.23384008813573445,-0.39447415768202343,-0.39447415768202343,0.5491539899207455,5.4,False,False,True,False,False,False,False,True,False,False,False,False,False
3,5.0,-0.5497791698679548,4.0,1,-0.4571027681273633,-0.23948780915501566,-0.39447415768202343,-0.39447415768202343,-0.9232745370487583,5.32,False,True,False,False,False,False,False,False,False,True,False,False,False
3,5.0,1.3526019597339847,4.0,1,0.6418791895174764,-0.24664158911277187,-0.39206329863760336,-0.39206329863760336,-0.7409028634811597,8.7,True,False,False,False,False,False,False,True,False,False,False,False,False
3,5.0,0.5097022945770798,4.0,1,-0.4571027681273633,-0.2428764417665844,-0.39206329863760336,-0.39206329863760336,-0.7805409739873777,5.11,False,True,False,False,False,False,False,False,True,False,False,False,False
3,5.0,0.73365639414355,3.0,1,-0.09077544891241672,-0.23948780915501566,-0.39447415768202343,-0.39447415768202343,0.5502449470906414,4.39,False,True,False,False,False,False,False,False,False,True,False,False,False
2,5.0,2.1821905271661084,4.0,1,-1.556084725772203,-0.22442721977026578,-0.27152034641659933,-0.27152034641659933,-0.9247291466086195,4.5,True,False,False,False,False,False,False,True,False,False,False,False,False
3,5.0,-0.12689583445760297,4.0,1,0.27555187030252987,-0.24099386809349066,-0.39206329863760336,-0.39206329863760336,-0.780359147792395,4.72,False,True,False,False,False,False,False,False,True,False,False,False,False
3,5.0,0.4105858130571717,3.0,2,-0.4571027681273633,-0.2551508221151556,1.5197479235875209,1.5197479235875209,2.353597148928569,27.9,True,False,False,False,False,False,True,False,False,False,False,False,False
2,5.0,1.3254473203754313,4.0,1,-0.4571027681273633,-0.2078605714470409,0.3311944146884209,0.3311944146884209,-0.7589036567844422,4.64,False,False,True,False,False,False,False,False,True,False,False,False,False
3,5.0,0.4448260521276854,4.0,1,-0.4571027681273633,-0.23760523548192194,-0.39206329863760336,-0.39206329863760336,-0.780359147792395,4.06,False,True,False,False,False,False,False,False,True,False,False,False,False
3,5.0,0.6973273366608398,4.0,2,-0.8234300873423098,-0.2421610637708088,-0.39447415768202343,-0.39447415768202343,-0.7505396518152403,5.9,True,False,False,False,False,False,True,False,False,False,False,False,False
3,5.0,-0.4571748869272473,4.0,1,1.740861147162316,-0.22649805081066887,-0.39447415768202343,-0.39447415768202343,0.6709775405591213,7.87,False,False,False,True,False,False,False,True,False,False,False,False,False
3,5.0,0.9430297220484137,4.0,1,0.27555187030252987,-0.2436294712358219,-0.39206329863760336,-0.39206329863760336,-0.7805409739873777,6.9,True,False,False,False,False,False,False,False,True,False,False,False,False
3,5.0,1.475473631039656,4.0,1,-1.556084725772203,-0.23760523548192194,-0.39206329863760336,-0.39206329863760336,-0.780359147792395,3.5,True,False,False,False,False,False,False,False,True,False,False,False,False
3,5.0,0.8201580507427425,4.0,1,-0.4571027681273633,-0.2406173533588719,-0.39447415768202343,-0.39447415768202343,0.5496994685056934,6.6,False,False,True,False,False,False,False,False,False,True,False,False,False
2,5.0,2.089831987568012,4.0,2,0.27555187030252987,-0.24325295650120313,1.8861984983393731,1.8861984983393731,2.7192496270386792,43.5,True,False,False,False,False,False,True,False,False,False,False,False,False
3,5.0,0.9839869458169709,4.0,1,0.6418791895174764,-0.22088798126484954,-0.3896524395931833,-0.3896524395931833,-0.9229108846587929,5.7,True,False,False,False,False,False,False,True,False,False,False,False,False
2,5.0,0.4515430368257287,4.0,1,-0.09077544891241672,-0.20488610504355276,-0.27152034641659933,-0.27152034641659933,-0.7772681024776898,7.1,False,False,True,False,False,False,False,True,False,False,False,False,False
3,5.0,-0.08090087216551337,4.0,1,-1.1897574065572565,4.1962322793884494,-1.3781046478054164,-1.3781046478054164,-0.735084425241715,4.4,False,False,True,False,False,False,False,False,False,True,False,False,False
3,5.0,1.057382290810225,4.0,1,-0.4571027681273633,-0.23259758951149256,0.029837034135910802,0.029837034135910802,-0.772540621408141,6.37,True,False,False,False,False,False,False,True,False,False,False,False,False
3,5.0,-0.6770332641168617,4.0,1,-1.1897574065572565,-0.23760523548192194,-0.39206329863760336,-0.39206329863760336,-0.780359147792395,4.24,True,False,False,False,False,False,False,False,True,False,False,False,False
3,5.0,2.3931202295741776,4.0,1,-0.4571027681273633,-0.22627214196989764,-0.39447415768202343,-0.39447415768202343,0.6709775405591213,5.2,False,True,False,False,False,False,False,True,False,False,False,False,False
3,5.0,-1.7191898229077969,4.0,2,1.740861147162316,-0.23986432388963444,-0.3896524395931833,-0.3896524395931833,0.6369760420973657,8.75,True,False,False,False,False,False,False,True,False,False,False,False,False
3,5.0,-0.3946741634564292,3.0,2,-0.09077544891241672,-0.23948780915501566,-0.39447415768202343,-0.39447415768202343,0.5502449470906414,5.87,False,False,False,True,False,False,False,False,False,True,False,False,False
3,5.0,-1.1867459139165546,3.0,2,1.740861147162316,-0.2548496103274606,1.5366239368984613,1.5366239368984613,2.49978540969462,33.5,True,False,False,False,False,False,True,False,False,False,False,False,False
3,5.0,0.4764040716532429,4.0,1,-0.09077544891241672,-0.24475901543967812,-0.3896524395931833,-0.3896524395931833,-0.7769044500877246,7.21,True,False,False,False,False,False,False,False,True,False,False,False,False
3,5.0,0.07449083481239221,4.0,1,1.008206508732423,-0.23154334825456008,-0.39447415768202343,-0.39447415768202343,0.5491539899207455,6.77,False,False,False,True,False,False,False,True,False,False,False,False,False
2,5.0,0.9020724982798567,3.0,2,-1.9224120449871496,-0.2372287207473032,0.5337065744197077,0.5337065744197077,1.3571896004236443,4.25,False,False,True,False,False,False,False,False,False,True,False,False,False
3,5.0,0.7792008269741855,4.0,1,-0.09077544891241672,-0.23154334825456008,-0.39447415768202343,-0.39447415768202343,0.5491539899207455,4.75,False,True,False,False,False,False,False,True,False,False,False,False,False
3,5.0,0.7382436032056283,4.0,1,-2.6550666834170427,-0.24265053292581315,-0.39206329863760336,-0.39206329863760336,-0.9245473204136369,2.5,True,False,False,False,False,False,False,False,True,False,False,False,False
3,5.0,-1.3596673126674026,4.0,2,1.008206508732423,-0.2327105439318782,-0.39447415768202343,-0.39447415768202343,0.5502449470906414,7.04,True,False,False,False,False,False,False,False,False,True,False,False,False
3,5.0,-1.4120516018673872,4.0,2,1.3745338279473696,-0.2327105439318782,-0.39447415768202343,-0.39447415768202343,0.5502449470906414,7.14,False,True,False,False,False,False,False,False,False,True,False,False,False
3,5.0,-0.721308023010672,4.0,1,-0.4571027681273633,-0.24024083862425316,-0.3896524395931833,-0.3896524395931833,-0.7769044500877246,4.79,True,False,False,False,False,False,False,False,True,False,False,False,False
3,5.0,0.5655679477973917,4.0,1,-0.4571027681273633,-0.23948780915501566,-0.39447415768202343,-0.39447415768202343,-0.9232745370487583,4.26,True,False,False,False,False,False,False,False,False,True,False,False,False
3,5.0,0.3286713655200575,4.0,2,-1.1897574065572565,-0.26546732584370925,1.5197479235875209,1.5197479235875209,-0.9047282651605278,19.9,True,False,False,False,False,False,True,False,False,False,False,False,False
3,5.0,1.1887730646597563,2.0,1,-1.556084725772203,-0.24682984648008124,0.3311944146884209,0.3311944146884209,-0.760540092539286,3.0,False,False,True,False,False,False,False,False,True,False,False,False,False
3,5.0,1.0856427752105295,3.0,1,-0.09077544891241672,-0.22088798126484954,-0.3896524395931833,-0.3896524395931833,-0.9229108846587929,3.99,False,True,False,False,False,False,False,True,False,False,False,False,False
3,5.0,0.3696285892886146,4.0,2,0.27555187030252987,-0.2391112944203969,-0.3896524395931833,-0.3896524395931833,-0.7769044500877246,6.25,True,False,False,False,False,False,False,False,True,False,False,False,False
3,5.0,-0.6824805748780798,4.0,1,1.008206508732423,-0.23500728381305255,-0.3896524395931833,-0.3896524395931833,0.6040655008055059,5.57,False,False,True,False,False,False,False,True,False,False,False,False,False
3,5.0,0.08292802290871498,4.0,2,1.3745338279473696,-0.2391112944203969,-0.3896524395931833,-0.3896524395931833,0.6040655008055059,6.5,False,True,False,False,False,False,False,True,False,False,False,False,False
3,5.0,-0.2447297672397417,4.0,2,-0.09077544891241672,-0.24249992703196568,-0.3896524395931833,-0.3896524395931833,-0.7769044500877246,5.75,True,False,False,False,False,False,False,False,True,False,False,False,False
3,5.0,-1.1457886901479977,4.0,1,0.6418791895174764,-0.2436294712358219,-0.39206329863760336,-0.39206329863760336,-0.7805409739873777,6.9,True,False,False,False,False,False,False,False,True,False,False,False,False
3,5.0,1.1888140218835248,4.0,1,-0.8234300873423098,-0.2307903187853226,-0.39447415768202343,-0.39447415768202343,0.5491539899207455,4.9,True,False,False,False,False,False,False,True,False,False,False,False,False
2,5.0,0.4515430368257287,4.0,1,-0.8234300873423098,-0.20371890936623466,-0.27152034641659933,-0.27152034641659933,0.4076932102242434,5.5,True,False,False,False,False,False,False,True,False,False,False,False,False
3,5.0,0.24675691798294333,4.0,2,1.008206508732423,-0.2549249132743843,0.32878355564400086,0.32878355564400086,1.2684584172721107,8.5,False,False,True,False,False,False,False,False,False,False,False,False,True
3,5.0,-1.2277031376851117,4.0,1,-0.8234300873423098,-0.23760523548192194,-0.39206329863760336,-0.39206329863760336,-0.780359147792395,3.9,True,False,False,False,False,False,False,False,True,False,False,False,False
3,5.0,-0.30964696691290466,4.0,1,-1.556084725772203,-0.22638509639028329,-0.39447415768202343,-0.39447415768202343,0.6709775405591213,4.08,False,True,False,False,False,False,False,True,False,False,False,False,False
2,5.0,-1.087957090186795,4.0,1,-0.09077544891241672,-0.22578267281489325,0.08528679215757266,0.08528679215757266,0.6751595430437223,7.58,False,True,False,False,False,False,False,False,False,True,False,False,False
3,5.0,-1.1040123219040694,4.0,1,-0.8234300873423098,4.1962322793884494,-3.0825819922104136,-3.0825819922104136,-0.9174560988093134,4.8,False,True,False,False,False,False,False,False,False,True,False,False,False
3,5.0,0.7894810901400933,3.0,1,0.27555187030252987,-0.2307903187853226,-0.39447415768202343,-0.39447415768202343,0.5491539899207455,5.33,False,False,True,False,False,False,False,True,False,False,False,False,False
3,5.0,-0.2856869910082988,4.0,2,0.27555187030252987,-0.24137038282810938,0.3311944146884209,0.3311944146884209,1.231911352080598,9.9,True,False,False,False,False,False,False,False,True,False,False,False,False
3,5.0,0.5334574843628429,4.0,2,0.27555187030252987,-0.24664158911277187,0.5554043058194884,0.5554043058194884,-0.7176291105233805,9.5,False,False,True,False,False,False,False,False,False,True,False,False,False
3,5.0,-0.4717147013650851,4.0,1,-0.8234300873423098,4.1962322793884494,-3.0825819922104136,-3.0825819922104136,-0.9174560988093134,4.65,False,False,True,False,False,False,False,False,False,True,False,False,False
2,5.0,0.8036932467877825,4.0,1,-1.9224120449871496,-0.22442721977026578,-0.27152034641659933,-0.27152034641659933,-0.9247291466086195,3.56,False,False,True,False,False,False,False,True,False,False,False,False,False
3,5.0,1.7621741974195555,4.0,1,-0.09077544891241672,-0.2436294712358219,-0.39206329863760336,-0.39206329863760336,-0.7805409739873777,4.75,True,False,False,False,False,False,False,False,True,False,False,False,False
3,5.0,-0.1085469982092894,4.0,1,-0.4571027681273633,4.1962322793884494,-3.0825819922104136,-3.0825819922104136,-0.9174560988093134,4.3,False,False,True,False,False,False,False,False,False,True,False,False,False
3,5.0,0.6153719318999571,3.0,2,-0.4571027681273633,-0.2568827898944018,1.0544521280144452,1.0544521280144452,1.5715626843081891,6.5,True,False,False,False,False,False,False,False,True,False,False,False,False
2,5.0,1.4345573644948673,4.0,1,-0.8234300873423098,-0.2127552629970846,0.3311944146884209,0.3311944146884209,-0.7589036567844422,5.75,True,False,False,False,False,False,False,False,True,False,False,False,False
3,5.0,0.4515430368257287,4.0,2,-1.1897574065572565,-0.2568827898944018,1.0544521280144452,1.0544521280144452,1.5715626843081891,6.9,True,False,False,False,False,False,False,False,True,False,False,False,False
3,5.0,-0.03994364839695628,4.0,1,-0.4571027681273633,-0.24502257575391123,0.08528679215757266,0.08528679215757266,-0.7463576493306393,6.25,True,False,False,False,False,False,False,False,False,True,False,False,False
2,5.0,1.1478158408911991,4.0,1,-0.4571027681273633,-0.2334635734011157,0.5337065744197077,0.5337065744197077,-0.7087196269692306,9.25,True,False,False,False,False,False,False,False,False,True,False,False,False
2,5.0,0.9431116364959509,4.0,2,-0.09077544891241672,-0.20371890936623466,-0.27152034641659933,-0.27152034641659933,0.4076932102242434,6.75,True,False,False,False,False,False,False,True,False,False,False,False,False
